font_label,font_file,position,status,store_id,font_image
WaitingfortheSunrise,productdesigner/fonts/WaitingfortheSunrise.ttf,0,1,0,
WalterTurncoat Regular,productdesigner/fonts/WalterTurncoat-Regular.ttf,0,1,0,
Warnes Regular,productdesigner/fonts/Warnes-Regular.ttf,0,1,0,
Wellfleet Regular,productdesigner/fonts/Wellfleet-Regular.ttf,0,1,0,
WendyOne Regular,productdesigner/fonts/WendyOne-Regular.ttf,0,1,0,
WireOne,productdesigner/fonts/WireOne.ttf,0,1,0,
WorkSans Regular,productdesigner/fonts/WorkSans-Regular.ttf,0,1,0,
YanoneKaffeesatz Regular,productdesigner/fonts/YanoneKaffeesatz-Regular.ttf,0,1,0,
YatraOne Regular,productdesigner/fonts/YatraOne-Regular.ttf,0,1,0,
YesevaOne Regular,productdesigner/fonts/YesevaOne-Regular.ttf,0,1,0,
Yesteryear Regular,productdesigner/fonts/Yesteryear-Regular.ttf,0,1,0,
Yrsa Regular,productdesigner/fonts/Yrsa-Regular.ttf,0,1,0,
ZCOOLKuaiLe Regular,productdesigner/fonts/ZCOOLKuaiLe-Regular.ttf,0,1,0,
ZCOOLQingKeHuangYou Regular,productdesigner/fonts/ZCOOLQingKeHuangYou-Regular.ttf,0,1,0,
Zeyada,productdesigner/fonts/Zeyada.ttf,0,1,0,
ZillaSlab Regular,productdesigner/fonts/ZillaSlab-Regular.ttf,0,1,0,
ZillaSlabHighlight Regular,productdesigner/fonts/ZillaSlabHighlight-Regular.ttf,0,1,0,
